"PhylumDivision"	"ID"	"Kingdom"	"color"
"Alphaproteobacteria"	"Prok_ASV_2853"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_314"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1703"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_10274"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_424"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5335"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_9135"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_425"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1472"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2107"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2328"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_795"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2110"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_796"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_12"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1542"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1914"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2117"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2115"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1549"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3185"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_430"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1737"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2353"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1742"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_137"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3198"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_702"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3202"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_175"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_939"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4339"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1568"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1384"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2925"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3920"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_949"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3585"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_8216"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_177"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1773"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_239"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1953"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_956"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3959"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4905"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1780"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_625"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2323"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_720"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_44"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_628"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4405"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2684"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_297"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5573"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4419"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_442"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2415"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4975"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_977"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1259"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4012"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4452"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2429"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_638"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4014"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_162"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_448"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1621"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_144"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_200"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_333"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_9867"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2005"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2006"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_246"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_7392"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3342"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6457"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6979"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5095"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_454"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_8628"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3707"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2757"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1836"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2481"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6251"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_11283"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_225"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_658"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6580"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1660"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4595"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_46"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2262"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_583"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_205"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2050"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3094"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2789"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3423"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1868"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5866"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1151"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1872"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1311"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_467"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1879"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_589"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_254"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6733"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_899"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1689"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4197"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_230"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1326"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2842"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1021"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_231"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6803"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1701"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5979"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2856"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_7226"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4724"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1901"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1902"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_60"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_426"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1344"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_350"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_919"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_690"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_691"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_9245"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1724"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2340"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1915"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2601"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2119"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_212"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_445"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_10973"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2616"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1048"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_262"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_936"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3201"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_7029"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1935"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2630"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1217"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1758"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_706"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3348"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1943"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2927"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5489"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2900"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3944"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4887"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_7138"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2659"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5034"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2944"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2666"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_9330"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1407"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_554"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3611"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2402"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_197"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1592"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_179"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6318"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4964"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_269"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5261"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3286"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1984"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2422"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6768"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1428"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3641"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_933"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5210"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_562"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_733"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3664"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5640"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_7350"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2730"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1441"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5037"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2732"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2734"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2552"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2011"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2016"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2226"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_509"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_51"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_275"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_747"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_455"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_511"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2758"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6559"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1652"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2035"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2037"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2038"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4094"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5170"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_339"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5805"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2506"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2500"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6627"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1484"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2519"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2346"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_7653"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_521"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4653"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6078"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3427"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1877"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3772"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_77"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_896"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2292"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2074"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1883"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_590"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_157"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5476"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2303"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_780"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2556"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_594"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1895"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2096"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4223"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5432"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2857"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1708"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2321"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1337"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2106"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6000"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1534"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_963"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2874"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5377"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2334"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2595"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3516"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6326"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1352"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_260"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3632"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6342"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5599"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1796"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_561"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1741"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_355"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3561"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_937"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2912"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1055"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_39"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5470"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2148"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2541"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2453"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1763"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_71"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1069"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2154"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_9518"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3588"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_619"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1896"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_140"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2395"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1587"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_108"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1961"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3253"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_872"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2250"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_967"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_835"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2408"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_836"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3282"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2048"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2692"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2510"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6192"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_887"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2518"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2199"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5479"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6682"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_668"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_563"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_4029"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5030"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_332"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2441"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_300"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_1014"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2372"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3578"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_6124"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_3456"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2224"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2738"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_86"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_5717"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_112"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_359"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2568"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_749"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_683"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_337"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_656"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_408"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_719"	"Bacteria"	"#182A7B"
"Alphaproteobacteria"	"Prok_ASV_2491"	"Bacteria"	"#182A7B"
